Time,Address
2009-09-06 20:26,"DE SALABERRY & DE POUTRINCOURT, Montreal, Canada"
2009-09-07 12:40,"PARC LAFONTAINE & CHERRIER, Montreal, Canada"
2009-09-08 07:10,"MCNICOLL CRESCENT & CH BORD DU LAC, Montreal, Canada"
2009-09-08 07:55,"PAPINEAU & DE MAISONNEUVE, Montreal, Canada"
2009-09-08 12:27,"390 COTE VERTU , Montreal, Canada"
2009-09-08 16:01,"COTE STE CATHERINE & CLAUDE CHAMPAGNE, Montreal, Canada"
2009-09-08 18:10,"ST JOSEPH & MOLSON, Montreal, Canada"
2009-09-09 07:50,"LA FONTAINE & CHAMPLAIN, Montreal, Canada"
2009-09-09 14:45,"6750 JEAN TALON , Montreal, Canada"
2009-09-09 16:10,"600 DE LA MONTAGNE , Montreal, Canada"
2009-09-09 16:50,"1435 BD GRAHAM , Montreal, Canada"
2009-09-09 18:00,"BELANGER & 23E AV, Montreal, Canada"
2009-09-09 22:24,"PIE IX & LAURIER, Montreal, Canada"
2009-09-10 08:50,"ST DENIS & CHERRIER, Montreal, Canada"
2009-09-10 15:22,"RACHEL & BORDEAUX, Montreal, Canada"
2009-09-10 17:20,"CHATEAUBRIAND & BELLECHASSE, Montreal, Canada"
2009-09-10 20:09,"JARRY & DE CHATEAUBRIAND, Montreal, Canada"
2009-09-11 12:22,"QUERBES & LIEGE, Montreal, Canada"
2009-09-11 13:45,"503 ST URBAIN , Montreal, Canada"
2009-09-11 15:40,"280 LAURIER O, Montreal, Canada"
2009-09-11 16:20,"ROSEMONT & DE LA ROCHE, Montreal, Canada"
2009-09-11 16:50,"RACHEL & CHAMBLY, Montreal, Canada"
2009-09-11 16:55,"PERRAS & 16E AV, Montreal, Canada"
2009-09-11 17:32,"ST JOSEPH & DROLET, Montreal, Canada"
2009-09-11 17:50,"850 WOODLAND , Montreal, Canada"
2009-09-11 17:50,"850 WOODLAND , Montreal, Canada"
2009-09-11 17:54,"CAVENDISH & CASSIDY, Montreal, Canada"
2009-09-11 18:30,"TECUMSEH & LAKE, Montreal, Canada"
2009-09-11 23:45,"1693 ST DENIS , Montreal, Canada"
2009-09-12 13:35,"1971 MONT ROYAL E, Montreal, Canada"
2009-09-12 19:45,"RACHEL & PAPINEAU, Montreal, Canada"
2009-09-13 16:37,"ST ZOTIQUE & ST LAURENT, Montreal, Canada"
2009-09-14 11:30,"DULUTH & DU PARC, Montreal, Canada"
2009-09-14 15:40,"1912 EVERETT , Montreal, Canada"
2009-09-14 17:11,"863 OSBORNE , Montreal, Canada"
2009-09-14 17:48,"LOUVAIN & 10E AV, Montreal, Canada"
2009-09-15 00:00,"RACHEL & DAVIDSON, Montreal, Canada"
2009-09-15 10:17,"EDOUARD MONTPETIT & DECELLES, Montreal, Canada"
2009-09-15 12:28,"EDOUARD CHARLES & DU PARC, Montreal, Canada"
2009-09-15 16:20,"ST JACQUES & BREWSTER, Montreal, Canada"
2009-09-15 17:05,"SHEVCHENKO & BOURDEAU, Montreal, Canada"
2009-09-15 18:45,"3658 DU PARC , Montreal, Canada"
2009-09-16 07:40,"RACHEL & PAPINEAU, Montreal, Canada"
2009-09-16 08:45,"100 ONTARIO E, Montreal, Canada"
2009-09-16 12:00,"DE MAISONNEUVE & CRESCENT, Montreal, Canada"
2009-09-16 17:35,"VIGER & ST HUBERT, Montreal, Canada"
2009-09-16 17:40,"ERNEST & BASSIN, Montreal, Canada"
2009-09-17 07:50,"OGILVY & ACADIE, Montreal, Canada"
2009-09-17 08:00,"STE CATHERINE & NOTRE DAME, Montreal, Canada"
2009-09-17 08:40,"DE CHATEAUBRIAND & BELLECHASSE, Montreal, Canada"
2009-09-17 09:00,"RACHEL & EMILE DUPLOYE, Montreal, Canada"
2009-09-17 10:54,"ILE DES SOEURS & ELGAR, Montreal, Canada"
2009-09-17 12:00,"7935 ST DENIS , Montreal, Canada"
2009-09-17 15:00,"CHABANEL & ACADIE, Montreal, Canada"
2009-09-17 16:30,"HENRI BOURASSA & HALPERN, Montreal, Canada"
2009-09-17 16:44,"RENE LEVESQUE & PAPINEAU, Montreal, Canada"
2009-09-17 16:49,"BAYNE & 80E AV, Montreal, Canada"
2009-09-17 17:25,"MONT ROYAL & ESPLANADE, Montreal, Canada"
2009-09-17 18:30,"ST LAURENT & DULUTH, Montreal, Canada"
2009-09-17 20:43,"2725 DES TRINITAIRES , Montreal, Canada"
2009-09-18 08:55,"5110 ST HENRI , Montreal, Canada"
2009-09-18 12:00,"NOTRE DAME & BALDWIN, Montreal, Canada"
2009-09-18 15:20,"JEAN TALON & BORDEAUX, Montreal, Canada"
2009-09-19 10:30,"7095 GOUIN E, Montreal, Canada"
2009-09-19 15:10,"RACHEL & CHAPLEAU, Montreal, Canada"
2009-09-20 11:50,"PARTHENAIS & ONTARIO, Montreal, Canada"
2009-09-20 15:45,"ST MICHEL & LEGENDRE, Montreal, Canada"
2009-09-20 17:35,"SAURIOL & CHRISTOPHE COLOMB, Montreal, Canada"
2009-09-21 15:15,"SHERBROOKE & METCALFE, Montreal, Canada"
2009-09-21 16:09,"21275 LAKESHORE , Montreal, Canada"
2009-09-21 16:40,"MCEACHRAN & COTE STE CATHERINE, Montreal, Canada"
2009-09-21 18:10,"RACHEL & DE LA ROCHE, Montreal, Canada"
2009-09-22 07:45,"1455 DE MAISONNEUVE O, Montreal, Canada"
2009-09-22 08:39,"OXFORD & NOTRE DAME DE GRACE, Montreal, Canada"
2009-09-22 14:35,"ROSEMONT & PIE IX, Montreal, Canada"
2009-09-22 22:25,"ST DOMINIQUE & JEAN TALON, Montreal, Canada"
2009-09-23 13:13,"WESTBURY & EDOUARD MONTPETIT, Montreal, Canada"
2009-09-23 17:40,"ST MATHIEU & DE MAISONNEUVE, Montreal, Canada"
2009-09-23 18:31,"QUEEN & BELMONT, Montreal, Canada"
2009-09-23 18:45,"4537 ST DENIS , Montreal, Canada"
2009-09-23 18:46,"ST DOMINIQUE & RACHEL, Montreal, Canada"
2009-09-24 09:10,"TURGEON & ST AMBROISE, Montreal, Canada"
2009-09-24 10:30,"JEAN TALON & CARTIER, Montreal, Canada"
2009-09-24 14:20,"WELLINGTON & 2E AV, Montreal, Canada"
2009-09-25 13:03,"ST JEAN & AUTOROUTE 40, Montreal, Canada"
2009-09-25 21:00,"8135 SHERBROOKE , Montreal, Canada"
2009-09-26 03:30,"ST DOMINIQUE & ONTARIO, Montreal, Canada"
2009-09-26 04:19,"ST HUBERT & ONTARIO, Montreal, Canada"
2009-09-26 07:20,"BOYER & BELLECHASSE, Montreal, Canada"
2009-09-26 12:33,"ROCHON & DECARIE, Montreal, Canada"
2009-09-26 15:56,"DE MAISONNEUVE & ATWATER, Montreal, Canada"
2009-09-27 15:49,"BANNANTYNE & 5E AV, Montreal, Canada"
2009-09-27 19:22,"HENRI BOURASSA & ARMAND LAVERGNE, Montreal, Canada"
2009-09-28 09:10,"PARC LAFONTAINE & CHERRIER, Montreal, Canada"
2009-09-28 09:10,"ST URBAIN & DES PINS, Montreal, Canada"
2009-09-28 17:00,"SHERBROOKE & CARTIER, Montreal, Canada"
2009-09-29 12:05,"UNION & DE MAISONNEUVE, Montreal, Canada"
2009-09-29 15:30,"UNION & SHERBROOKE, Montreal, Canada"
2009-09-30 10:40,"8778 ST MICHEL , Montreal, Canada"
2009-09-30 14:00,"SHERBROOKE & DEZERY, Montreal, Canada"
2009-09-30 17:05,"LYNCROFT & HAMPSTEAD, Montreal, Canada"
2009-09-30 18:40,"VIGER & AMHERST, Montreal, Canada"
2009-09-30 21:15,"1985 TRICENTENAIRE , Montreal, Canada"
2009-10-01 19:09,"PIE IX & LA FONTAINE, Montreal, Canada"
2009-10-02 00:00,"MACKAY & DE MAISONNEUVE, Montreal, Canada"
2009-10-02 10:25,"STE CATHERINE & ST ANDRE, Montreal, Canada"
2009-10-02 21:52,"PROVENCHER & JARRY, Montreal, Canada"
2009-10-02 22:00,"SHERBROOKE & MCGILL COLLEGE, Montreal, Canada"
2009-10-03 00:00,"LEPAILLEUR & HOCHELAGA, Montreal, Canada"
2009-10-03 04:19,"ST ANDRE & MONT ROYAL, Montreal, Canada"
2009-10-03 04:19,"ST ANDRE & MONT ROYAL, Montreal, Canada"
2009-10-05 09:55,"ST JOSEPH & ST ANDRE, Montreal, Canada"
2009-10-05 18:05,"ST ZOTIQUE & LACORDAIRE, Montreal, Canada"
2009-10-07 08:30,"RACHEL & FRANCHERE, Montreal, Canada"
2009-10-07 09:10,"4926 SHERBROOKE O, Montreal, Canada"
2009-10-07 09:45,"MILTON & DU PARC, Montreal, Canada"
2009-10-07 12:20,"MACKAY & DE MAISONNEUVE, Montreal, Canada"
2009-10-07 20:05,"MONT ROYAL & COLONIALE, Montreal, Canada"
2009-10-08 08:05,"4230 ST DENIS , Montreal, Canada"
2009-10-08 13:38,"VILLENEUVE & DU PARC, Montreal, Canada"
2009-10-08 14:00,"RACHEL & HOGAN, Montreal, Canada"
2009-10-08 15:10,"3530 GOUIN , Montreal, Canada"
2009-10-09 19:05,"VIAU & BUREL, Montreal, Canada"
2009-10-11 04:55,"ST HUBERT & ONTARIO, Montreal, Canada"
2009-10-11 13:45,"ST LOUIS & MARCEL LAURIN, Montreal, Canada"
2009-10-11 19:00,"LACORDAIRE & JARRY, Montreal, Canada"
2009-10-12 19:15,"VICTORIA & BOURRET, Montreal, Canada"
2009-10-13 14:05,"12675 SHERBROOKE E, Montreal, Canada"
2009-10-13 17:45,"PROVOST & 32E AV, Montreal, Canada"
2009-10-15 19:05,
2009-10-16 11:40,"MOUNTAIN SIGHTS & ISABELLA, Montreal, Canada"
2009-10-16 13:15,"ST ANDRE & BELANGER, Montreal, Canada"
2009-10-16 16:30,"YVES PREVOST & CHENILLE, Montreal, Canada"
2009-10-17 09:58,"MASSON & 16E AV, Montreal, Canada"
2009-10-17 13:25,"1820 DOLLARD , Montreal, Canada"
2009-10-18 00:00,"DU PARC & DES PINS, Montreal, Canada"
2009-10-19 15:21,"L. O. DAVID & CHABOT, Montreal, Canada"
2009-10-19 18:00,"MONT ROYAL & HENRI JULIEN, Montreal, Canada"
2009-10-20 11:00,"11645 STE COLETTE , Montreal, Canada"
2009-10-20 12:30,"STANLEY & DE MAISONNEUVE, Montreal, Canada"
2009-10-21 08:34,"2985 ST ZOTIQUE , Montreal, Canada"
2009-10-21 08:35,"ST URBAIN & PRINCE ARTHUR, Montreal, Canada"
2009-10-21 10:50,"MONT ROYAL & CHRISTOPHE COLOMB, Montreal, Canada"
2009-10-21 18:00,"ST ZOTIQUE & DROLET, Montreal, Canada"
2009-10-21 18:25,"3101 CH DE LA TOUR , Montreal, Canada"
2009-10-22 07:20,"LAURIER & DROLET, Montreal, Canada"
2009-10-22 07:25,"277 LIEGE E, Montreal, Canada"
2009-10-23 11:55,"OUTREMONT & BEAUMONT, Montreal, Canada"
2009-10-23 21:42,"SOULIGNY & LEBRUN, Montreal, Canada"
2009-10-24 19:30,"ST ZOTIQUE & MARQUETTE, Montreal, Canada"
2009-10-24 20:20,"ST GERMAIN & ROUEN, Montreal, Canada"
2009-10-25 11:35,"5318 ST DENIS , Montreal, Canada"
2009-10-26 09:40,"DULUTH & COLONIALE, Montreal, Canada"
2009-10-26 14:25,"ST DENIS & RACHEL, Montreal, Canada"
2009-10-26 17:00,"4115 SHERBROOKE O, Montreal, Canada"
2009-10-28 16:00,"ST DOMINIQUE & ROY, Montreal, Canada"
2009-10-29 05:50,"CREMAZIE & CHRISTOPHE COLOMB, Montreal, Canada"
2009-10-29 07:16,"SHERBROOKE & PARTHENAIS, Montreal, Canada"
2009-10-29 15:48,"CREMAZIE & CHRISTOPHE COLOMB, Montreal, Canada"
2009-10-29 19:51,"LAURENDEAU & DE L'EGLISE, Montreal, Canada"
2009-10-30 00:17,"VICTORIA & QUEEN MARY, Montreal, Canada"
2009-10-30 03:05,"4101 MOLSON , Montreal, Canada"
2009-10-30 08:00,"ST ZOTIQUE & DES ERABLES, Montreal, Canada"
2009-10-31 13:35,"CREMAZIE & CHRISTOPHE COLOMB, Montreal, Canada"
2009-10-31 15:50,"SHEVCHENKO & NEWMAN, Montreal, Canada"
2009-11-01 10:22,"6957 SOMERLED , Montreal, Canada"
2009-11-02 15:00,"SLOANE & ROCKLAND, Montreal, Canada"
2009-11-02 15:10,"420 SHERBROOKE , Montreal, Canada"
2009-11-03 12:16,"VERDUN & 3E AV, Montreal, Canada"
2009-11-04 14:22,"DULUTH & COLONIALE, Montreal, Canada"
2009-11-04 20:30,"1285 ST ANDRE , Montreal, Canada"
2009-11-05 07:47,"6889 D'IBERVILLE , Montreal, Canada"
2009-11-06 07:50,"MARIE ANNE & DROLET, Montreal, Canada"
2009-11-06 16:25,"JEAN TALON & HUTCHISON, Montreal, Canada"
2009-11-07 07:04,"STE CATHERINE & D'IBERVILLE, Montreal, Canada"
2009-11-08 16:50,"1745 NOTRE DAME O, Montreal, Canada"
2009-11-09 17:15,"4503 ST DENIS , Montreal, Canada"
2009-11-09 17:20,"210 CH DU GOLF , Montreal, Canada"
2009-11-09 17:45,"GOUIN & BONNY, Montreal, Canada"
2009-11-11 13:30,"DES PINS & COLONIALE, Montreal, Canada"
2009-11-11 16:25,"DE MAISONNEUVE & AYLMER, Montreal, Canada"
2009-11-11 19:21,"BEAUBIEN & 20E AV, Montreal, Canada"
2009-11-12 17:15,"JEAN TALON & CLARK, Montreal, Canada"
2009-11-12 21:45,"JARRY & CHRISTOPHE COLOMB, Montreal, Canada"
2009-11-13 08:30,"VIAU & PIERRE DE COUBERTIN, Montreal, Canada"
2009-11-13 08:55,"ST LAURENT & DES PINS, Montreal, Canada"
2009-11-14 18:40,"LAURIER & DU PARC, Montreal, Canada"
2009-11-15 00:45,"PERRAS & ALEXIS CARREL, Montreal, Canada"
2009-11-16 07:50,"3140 WELLINGTON , Montreal, Canada"
2009-11-16 09:00,
2009-11-17 22:40,"VAN HORNE & DU PARC, Montreal, Canada"
2009-11-18 08:50,"SHERBROOKE & PLESSIS, Montreal, Canada"
2009-11-19 08:55,"MCGILL COLLEGE & CATHCART, Montreal, Canada"
2009-11-20 23:07,"JARRY & 2E AV, Montreal, Canada"
2009-11-21 17:40,"GARNIER & BUREAU, Montreal, Canada"
2009-11-21 19:30,"SAUVE & FRANCHEVILLE, Montreal, Canada"
2009-11-22 00:00,"STE CATHERINE & ALPHONSE D ROY, Montreal, Canada"
2009-11-23 10:02,"LEDUC & DU COLLEGE, Montreal, Canada"
2009-11-24 11:00,"JEAN TALON & CLARK, Montreal, Canada"
2009-11-24 15:00,"SURREY & LAIRD, Montreal, Canada"
2009-11-24 16:55,"ROY & BERRI, Montreal, Canada"
2009-11-24 17:00,"PONTIAC & MONT ROYAL, Montreal, Canada"
2009-11-24 20:26,"ROSEMONT & MOLSON, Montreal, Canada"
2009-11-25 16:15,"ELLENDALE & COTE DES NEIGES, Montreal, Canada"
2009-11-25 16:45,"DE LA SEINE & BOIS COULONGE, Montreal, Canada"
2009-11-27 11:20,"ST MATHIEU & DE MAISONNEUVE, Montreal, Canada"
2009-11-27 18:00,"MOLSON & MASSON, Montreal, Canada"
2009-11-27 20:35,"WELLINGTON & BUTLER, Montreal, Canada"
2009-11-30 17:02,"GLEMONORE & GAYTON, Montreal, Canada"
2009-12-01 18:00,"VICTORIA & 21E AV, Montreal, Canada"
2009-12-02 12:30,"LAURIER & HOTEL DE VILLE, Montreal, Canada"
2009-12-02 17:40,"550 SHERBROOKE O, Montreal, Canada"
2009-12-07 09:38,"ST LAURENT & RACHEL, Montreal, Canada"
2009-12-07 20:48,"ST JOSEPH & 47E AV, Montreal, Canada"
2009-12-08 08:35,"MASSON & DE LORIMIER, Montreal, Canada"
2009-12-10 14:25,"CHRISTOPHE COLOMB & BEAUBIEN, Montreal, Canada"
2009-12-10 19:23,"VILLENEUVE & ST LAURENT, Montreal, Canada"
2009-12-18 16:45,"LAJEUNESSE & GOUIN, Montreal, Canada"
2009-12-23 13:30,"MONT ROYAL & DE BULLION, Montreal, Canada"
2010-01-01 03:38,"ST ZOTIQUE & 14E AV, Montreal, Canada"
2010-01-14 13:15,"RACHEL & JEANNE D'ARC, Montreal, Canada"
2010-01-15 06:00,"SHERBROOKE & PARTHENAIS, Montreal, Canada"
2010-01-20 08:30,"3440 ST URBAIN , Montreal, Canada"
2010-01-20 12:05,"VISITATION & STE CATHERINE, Montreal, Canada"
2010-01-25 12:02,"4436 ST ANTOINE , Montreal, Canada"
2010-02-09 22:25,"DE L'EPEE & BEAUMONT, Montreal, Canada"
2010-02-21 18:15,"CHRISTOPHE COLOMB & BELANGER, Montreal, Canada"
2010-03-03 11:50,"5415 COTE DE LIESSE , Montreal, Canada"
2010-03-03 12:50,"STE CATHERINE & ST DENIS, Montreal, Canada"
2010-03-04 15:42,"6700 COTE DES NEIGES , Montreal, Canada"
2010-03-07 19:05,"ONTARIO & DE LA SALLE, Montreal, Canada"
2010-03-08 15:00,"ST URBAIN & PRINCE ARTHUR, Montreal, Canada"
2010-03-09 07:00,"LASALLE & BUTTER, Montreal, Canada"
2010-03-10 10:14,"ST REMI & ST AMBROISE, Montreal, Canada"
2010-03-10 15:10,"PARTHENAIS & MONT ROYAL, Montreal, Canada"
2010-03-11 12:00,"ONTARIO & DU HAVRE, Montreal, Canada"
2010-03-11 17:15,"GILFORD & BREBEUF, Montreal, Canada"
2010-03-14 12:20,"DANDURAND & D'IBERVILLE, Montreal, Canada"
2010-03-15 15:32,"2025 CHARLAND , Montreal, Canada"
2010-03-16 17:05,"JARRY & 14E AV, Montreal, Canada"
2010-03-17 16:55,"DES PINS & CLARK, Montreal, Canada"
2010-03-19 14:35,"TURENNE & DICKSON, Montreal, Canada"
2010-03-19 18:00,"JARRY & CHRISTOPHE COLOMB, Montreal, Canada"
2010-03-19 18:11,"JOLICOEUR & HAMILTON, Montreal, Canada"
2010-03-21 12:05,"7591 BOYER , Montreal, Canada"
2010-03-22 14:15,"5383 ST LAURENT , Montreal, Canada"
2010-03-24 00:00,"PAPINEAU & BEAUBIEN, Montreal, Canada"
2010-03-24 16:30,"MARCIL & DE MAISONNEUVE, Montreal, Canada"
2010-03-25 11:20,"5173 ST LAURENT , Montreal, Canada"
2010-03-30 17:03,"10 AVENUE , Montreal, Canada"
2010-03-31 16:10,"WOOD & DE MAISONNEUVE, Montreal, Canada"
2010-03-31 16:15,"1550 PAPINEAU , Montreal, Canada"
2010-03-31 16:23,"WELLINGTON & ASH, Montreal, Canada"
2010-04-01 10:31,"SHERBROOKE & PRUD HOMME, Montreal, Canada"
2010-04-01 15:30,"MONKLAND & HINGSTON, Montreal, Canada"
2010-04-01 18:06,"RACHEL & PAPINEAU, Montreal, Canada"
2010-04-01 21:26,"ONTARIO & BENNETT, Montreal, Canada"
2010-04-01 22:04,"DECARIE & DE MAISONNEUVE, Montreal, Canada"
2010-04-02 18:14,"ST MICHEL & ST JOSEPH, Montreal, Canada"
2010-04-02 19:35,"SHERBROOKE & KENSINGTON, Montreal, Canada"
2010-04-03 12:08,"DECARIE & COTE ST ANTOINE, Montreal, Canada"
2010-04-03 16:58,"4541 BEAUBIEN , Montreal, Canada"
2010-04-04 00:30,"ST HUBERT & MONT ROYAL, Montreal, Canada"
2010-04-04 09:35,"32 MARIEN E, Montreal, Canada"
2010-04-05 09:35,"DOCTEUR PENFIELD & ATWATER, Montreal, Canada"
2010-04-05 14:00,"PAPINEAU & BEAUBIEN, Montreal, Canada"
2010-04-05 15:15,"CHEMIN CANAL & CH DU MUSEE, Montreal, Canada"
2010-04-05 19:00,"ST DOMINIQUE & DE MAISONNEUVE, Montreal, Canada"
2010-04-06 15:20,"ST JOSEPH & PAPINEAU, Montreal, Canada"
2010-04-06 17:48,"1901 WELLINGTON , Montreal, Canada"
2010-04-08 04:45,"ST JACQUES & CAVENDISH, Montreal, Canada"
2010-04-08 21:48,"RACHEL & MENTANA, Montreal, Canada"
2010-04-09 04:50,"ST MICHEL & CHAMPDORE, Montreal, Canada"
2010-04-09 17:05,"HOTEL DE VILLE & BRUNSWICK, Montreal, Canada"
2010-04-11 09:35,"REMEMBRANCE & 21E AV, Montreal, Canada"
2010-04-12 07:46,"5068 16E AV , Montreal, Canada"
2010-04-12 20:23,"LANGELIER & BD LEGER, Montreal, Canada"
2010-04-13 09:35,"ST LAURENT & NAPOLEON, Montreal, Canada"
2010-04-13 17:06,"MONT ROYAL & COLONIALE, Montreal, Canada"
2010-04-13 17:20,"MARLOWE & DE MAISONNEUVE, Montreal, Canada"
2010-04-13 18:11,"HENRI BOURASSA & CHRISTOPHE COLOMB, Montreal, Canada"
2010-04-13 20:30,"ST HUBERT & MARIE ANNE, Montreal, Canada"
2010-04-13 20:58,"ST ZOTIQUE & DES ECORES, Montreal, Canada"
2010-04-14 02:20,"DORION & DE MAISONNEUVE, Montreal, Canada"
2010-04-14 08:50,"ST ANDRE & DE MAISONNEUVE, Montreal, Canada"
2010-04-14 14:55,"CREMAZIE & CHRISTOPHE COLOMB, Montreal, Canada"
2010-04-14 15:00,"ST ZOTIQUE & DU PARC, Montreal, Canada"
2010-04-16 00:00,
2010-04-16 07:55,"MONTROSE & CLARKE, Montreal, Canada"
2010-04-17 11:00,"LALONDE & DORION, Montreal, Canada"
2010-04-17 22:26,"ONTARIO & BOURBONNIERE, Montreal, Canada"
2010-04-17 22:30,"RENE LEVESQUE & DE LA MONTAGNE, Montreal, Canada"
2010-04-19 07:23,"NOTRE DAME & CADILLAC, Montreal, Canada"
2010-04-19 07:50,"945 BERTRAND , Montreal, Canada"
2010-04-19 14:35,"NOTRE DAME & 81E AV, Montreal, Canada"
2010-04-19 15:50,
2010-04-19 17:40,"ST ANTOINE & ATWATER, Montreal, Canada"
2010-04-20 07:20,"PAXTON & GUY, Montreal, Canada"
2010-04-20 11:20,"1371 NOTRE DAME O, Montreal, Canada"
2010-04-20 17:37,"STEPHENS & CHAMPLAIN, Montreal, Canada"
2010-04-20 18:45,"ST LAURENT & SHERBROOKE, Montreal, Canada"
2010-04-21 00:00,"ST MICHEL & BELLECHASSE, Montreal, Canada"
2010-04-21 08:00,"9485 ST LAURENT , Montreal, Canada"
2010-04-21 11:00,"1500 ATWATER , Montreal, Canada"
2010-04-21 12:16,"SHERBROOKE & BOSSUET, Montreal, Canada"
2010-04-22 14:00,"STE CATHERINE & CHAMPLAIN, Montreal, Canada"
2010-04-24 02:00,"ST JOSEPH & BREBEUF, Montreal, Canada"
2010-04-24 11:40,"3989 ONTARIO , Montreal, Canada"
2010-04-24 23:48,"RENE LEVESQUE & PAPINEAU, Montreal, Canada"
2010-04-25 03:50,"ST DENIS & LAURIER, Montreal, Canada"
2010-04-25 12:55,"VICTORIA & 125E AV, Montreal, Canada"
2010-04-27 23:05,"1003 90E AV , Montreal, Canada"
2010-04-29 07:18,"HENRI BOURASSA & AUTOROUTE 40, Montreal, Canada"
2010-04-29 09:58,"MARCLEIN WILSON & ACADIE, Montreal, Canada"
2010-04-29 11:55,"85 JARRY , Montreal, Canada"
2010-04-29 13:20,"PREFONTAINE & HOCHELAGA, Montreal, Canada"
2010-04-29 18:10,"LE JEUNE & LAURIER, Montreal, Canada"
2010-04-29 23:05,"RACHEL & AYLWIN, Montreal, Canada"
2010-04-30 01:45,"RACHEL & DE LANAUDIERE, Montreal, Canada"
2010-04-30 08:48,"OLIVIER & DE MAISONNEUVE, Montreal, Canada"
2010-04-30 18:00,"DELISLE & CHARLEVOIX, Montreal, Canada"
2010-05-01 20:45,"SHERBROOKE & GIROUARD, Montreal, Canada"
2010-05-01 22:30,"DE LA GAUCHETIERE & 2E AV, Montreal, Canada"
2010-05-02 12:50,"VIEL & PASTEUR, Montreal, Canada"
2010-05-02 13:52,"125 GILBERTE DUBE , Montreal, Canada"
2010-05-02 20:00,"ST ANTOINE & LUCIEN LALLIER, Montreal, Canada"
2010-05-03 11:10,"PONSARD & DECARIE, Montreal, Canada"
2010-05-04 12:30,"MTEE DE LIESSE & COTE DE LIESSE, Montreal, Canada"
2010-05-04 22:36,"ROLLAND & MAURICE DUPLESSIS, Montreal, Canada"
2010-05-05 07:55,"ROCKLAND & DRESDEN, Montreal, Canada"
2010-05-05 13:20,"REDFREN & DE MAISONNEUVE, Montreal, Canada"
2010-05-05 15:00,"CREMAZIE & CHRISTOPHE COLOMB, Montreal, Canada"
2010-05-05 16:25,"RACHEL & MENTANA, Montreal, Canada"
2010-05-05 17:50,"ST ZOTIQUE & ST DENIS, Montreal, Canada"
2010-05-06 07:30,"RACHEL & PAPINEAU, Montreal, Canada"
2010-05-06 16:30,"MISTRAL & CHRISTOPHE COLOMB, Montreal, Canada"
2010-05-06 17:45,"DE LA COMMUNE & BONNEAU, Montreal, Canada"
2010-05-07 00:00,"5665 ROYAL MOUNT , Montreal, Canada"
2010-05-07 08:55,"SAUVE & CHRISTOPHE COLOMB, Montreal, Canada"
2010-05-07 11:31,"TERREBONNE & OLD ORCHARD, Montreal, Canada"
2010-05-07 14:09,"VINCENT D'INDY & COTE STE CATHERINE, Montreal, Canada"
2010-05-07 17:15,"SOURCES & GOUIN, Montreal, Canada"
2010-05-08 21:08,"HONORE BEAUGRAND & HOCHELAGA, Montreal, Canada"
2010-05-10 00:00,"GOUNOD & FOUCHER, Montreal, Canada"
2010-05-10 06:30,"RENE LEVESQUE & CARTIER, Montreal, Canada"
2010-05-10 08:20,"7032 DE CHATEAUBRIAND , Montreal, Canada"
2010-05-10 09:08,"LAURIER & DU PARC, Montreal, Canada"
2010-05-10 12:30,"RACHEL & FRONTENAC, Montreal, Canada"
2010-05-10 16:47,"12357 LACHAPELLE , Montreal, Canada"
2010-05-12 07:31,"ELLENDALE & DECELLES, Montreal, Canada"
2010-05-12 08:40,"RACHEL & DEZERY, Montreal, Canada"
2010-05-12 14:30,"FAVARD & CHARON, Montreal, Canada"
2010-05-12 16:00,"PIE IX & JEAN TALON, Montreal, Canada"
2010-05-12 16:45,"IBERVILLE & DE MAISONNEUVE, Montreal, Canada"
2010-05-12 17:30,"RACHEL & MOLSON, Montreal, Canada"
2010-05-13 17:30,"ST JOSEPH & CHAMBORD, Montreal, Canada"
2010-05-13 18:25,"5775 COTE DES NEIGES , Montreal, Canada"
2010-05-14 14:45,"HENRI JULIEN & CREMAZIE, Montreal, Canada"
2010-05-14 14:50,"RACHEL & MENTANA, Montreal, Canada"
2010-05-14 20:00,"209 LAURIER E, Montreal, Canada"
2010-05-15 14:53,"15777 PIERREFONDS , Montreal, Canada"
2010-05-16 10:30,"2245 CH BORD DU LAC , Montreal, Canada"
2010-05-16 11:30,"HOCHELAGA & HAIG, Montreal, Canada"
2010-05-16 18:00,"ST JOSEPH & 32E AV, Montreal, Canada"
2010-05-17 08:20,"NOTRE DAME DE GRACE & NORTHCLIFFE, Montreal, Canada"
2010-05-18 14:45,"MONT ROYAL & DES ERABLES, Montreal, Canada"
2010-05-18 15:58,"HONORE BEAUGRAND & DE FONTENEAU, Montreal, Canada"
2010-05-18 16:55,"PAPINEAU & BELLECHASSE, Montreal, Canada"
2010-05-19 14:35,"DU FORT & DE MAISONNEUVE, Montreal, Canada"
2010-05-19 22:08,"4525 DU PARC , Montreal, Canada"
2010-05-19 23:30,"LANGHORNE & DUFFERIN, Montreal, Canada"
2010-05-20 07:41,"LOUVAIN & CHRISTOPHE COLOMB, Montreal, Canada"
2010-05-20 16:58,"5505 D'IBERVILLE , Montreal, Canada"
2010-05-20 17:27,"STE CATHERINE & BERRI, Montreal, Canada"
2010-05-20 18:15,"ST HUBERT & BEAUBIEN, Montreal, Canada"
2010-05-20 21:15,"6536 SOMERLED , Montreal, Canada"
2010-05-21 08:00,"JARRY & 17E AV, Montreal, Canada"
2010-05-21 15:30,"TRANSISLAND & BOURRET, Montreal, Canada"
